,index,site_y,product,product_price,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,review_polarity,review_subjectivity,review_length,total_star_rating,prod_subjectivity,pred_useful,rank
70,6822,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Good product,JB52,"Works great on our desktop, will use it on other devices when we get another one.",5,0,0.458333333,0.575,16.0,4.5,0.4601818181818181,1,71
71,12370,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Returned this product,TraceyPortchester,did not have the capacity to safeguard all of my files,1,0,0.0,0.0,11.0,4.4,0.4782189677934357,1,72
72,7564,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Time to upgrade,DrDeb,I like the newest version of this software on new computers,5,0,0.136363636,0.454545455,11.0,4.5,0.4601818181818181,1,73
73,5158,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Pretty Good for the Price,PJP69,A pretty good speaker for the price.  Syncs well with my phone and sounds OK.  I just wish it was a little bigger and got a little louder.,4,0,0.253125,0.65,30.0,4.8,0.3508503401360544,1,74
74,98,amazon,"HP DeskJet 2755e Wireless Color inkjet-printer, Print, scan, copy, Easy setup, Mobile printing, Best-for home, Instant Ink with HP+,white",49.89,This printer is a good quality printer.,Elsa Mou,"This printer consistently delivers high-quality results, meeting my expectations for clear and crisp prints. However, based on my experience I frequently do the maintenance to ensure smooth and problem-free operation. While the print quality is commendable, the need for regular upkeep can be a bit demanding, impacting the overall convenience of the printing experience.",4,0,0.225,0.315865385,54.0,4.1,0.594556277,1,75
75,11625,Target,Igloo IMX 24qt Cooler - Meteorite,94.99,Lightweight durable cooler. I like,Christopher W.,Lightweight durable cooler. I like the built in can holders and bottle opener.,5,0,0.0,0.0,13.0,4.3,0.5530864197530863,1,76
76,11924,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,McAfee Review,TD789,Excellent for desktop & laptop. Protects both all the way with Total Protection.,5,0,0.5,0.875,13.0,4.6,0.375806452,1,77
77,10745,amazon,"Best Choice Products Upholstered Sectional Sofa for Home, Apartment, Dorm, Bonus Room, Compact Spaces w/Chaise Lounge, 3-Seat, L-Shape Design, Reversible Ottoman Bench, 680lb Capacity - Blue/Gray",359.99,Actually Solo Assembly,Cassie,"I'm a 5'2"" women and needed to find a couch that I could get up three flights of stairs and assemble myself. This fit the bill. Comes in two boxes. One is a 75lb cube and the other is 50lbs but longer and rectangular. Both of them fit through a 32"" doorway just fine. Assembly was easy and I didn't need any extra tools other than the ones included. It's a little stiff and the cushions are slightly uneven but I'm satisfied.",4,0,0.108184524,0.440277778,82.0,4.0,0.4985294117647059,1,78
78,9515,amazon,Igloo 24 qt IMX Lockable Insulated Ice Chest Injection Molded Cooler,94.99,Best cooler I own,HulkHuggett,"I own several coolers, including Yeti Tundra. I have 2 different sizes of this igloo. I live in Central Texas where it gets mega hot! I have brought all my coolers with me to job sites every day and I leave them in my truck. The igloos last the longest and blow the yeti away! I came back for a 3rd igloo, but I'm looking for a different color than is currently offered (only down side). I LOVE the handle. It makes for easy in and out of whatever, and I can carry it with one hand. I don't usually latch the latches and it works amazing. Best cooler on the market for hot summers.

Just for reference: the Yeti will hold ice for most of a work day, inside my truck, with ice turned to cool water by the end of day. The igloos will last 2 days (it will be ice and water). No cooler will hold ice for 5 days inside of a hot truck in central Texas. I was able to get a 3rd day with my bigger igloo but it wasn't inside my truck, it was in the bed, but getting hammered by the sun. I truly believe the design of this cooler to be the best out there. I have used almost every big brand you can think of. Orca, Kong, yeti, etc. I stand by Igloo being the best.",5,0,0.269582544,0.460329861,235.0,4.4,0.7404761904761905,1,79
79,2410,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,blow bulb,tommymcb,"we had this installed in our cabinet and it was a tight fit.looked good.but after 3weeks the inside bulb blowed, and its so high in cabinet and tight I can not remove it with out hireing someone taller than myself to take it out.so we will have to live with it.",3,0,-0.015194805,0.402857143,51.0,4.4,0.3945085778419112,1,80
80,1831,Target,Razor 24V MX350 Dirt Rocket Electric Powered Ride-On Bike - Blue,329.99,I love it!,,"I love my mx350. I actualy have a zr350 which is the old name for the bike, but it's still fun. When I got it, it was broken down and it needed some tlc. I got batteries that were the wrong size, but I made it work. It actualy improved the battery life and the batteries I got are more durable. They spent 3 months in -15 degree wether here in Minnesota, and they still work. The only downside to this bike is that it's a little small, but I still would recomend a Razor to anyone looking for a cool yet cheap dirt bike.",5,0,0.084424603,0.502777778,105.0,4.1,0.4484788359788359,1,81
81,10201,amazon,"Revlon Illuminance Skin-Caring Liquid Foundation, Hyaluronic Acid, Hydrating and Nourishing Formula with Medium Coverage, 201 Creamy Natural (Pack of 1)",13.48,Skin caring liquid foundation,AKumar,Its a good brand and good product but the foundation liquid is very dark so we are not able to use much. It has good moisturizing and light weight.,3,0,0.322142857,0.549285714,29.0,4.2,0.4499999999999999,1,82
82,6131,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Mixrosoft 365 family,Crystal,This is a great value given that this comes with six user accounts and 1TB of storage for each account. Seriously. Its an unbelievable value.,4,0,0.275,0.875,25.0,4.5,0.4601818181818181,1,83
83,593,amazon,"Doritos Flavored Tortilla Chips, Spicy Sweet Chili, 42 Ounce (Pack of 4)",28.99,nice,steph,"Arrived earlier than expected, chips not crushed, nice flavor",5,0,0.23,0.6,9.0,4.2,0.7742424242424243,1,84
84,10645,amazon,"Best Choice Products Upholstered Sectional Sofa for Home, Apartment, Dorm, Bonus Room, Compact Spaces w/Chaise Lounge, 3-Seat, L-Shape Design, Reversible Ottoman Bench, 680lb Capacity - Blue/Gray",359.99,Exactly what we needed,Julie Parker,"We needed to replace the chaise sectional in our RV after our dog chewed a cushion
This is PERFECT and so much more comfy than what we had before.
The fabric and color are even better than I expected!
Woohoo!",5,0,0.41875,0.53,37.0,4.0,0.4985294117647059,1,85
85,6498,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Bulky,Rockgod623,Always better to pay for a year of this than monthly.,5,0,0.5,0.5,11.0,4.5,0.4601818181818181,1,86
86,3752,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Good basic printer,Tommy,I needed just a basic color inkjet printer that worked well with my HP laptop and this is the printer which I purchased.  I made the correct decision in my opinion after a couple of weeks usage.   It was easy to setup and use with my laptop. It prints well and the scanner is effective and easy to use.  I would buy again.,5,0,0.361111111,0.552777778,67.0,4.1,0.4801345755693582,1,87
87,6016,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Very helpful in standardizing my software versions,SuperNona,"I must admit that, in the past, I've always purchased stand-alone versions of MS Office products for my family's computers. However, over time, the number of computers and therefore the various versions of MS Office have grown as I (and my children ... now adults) have replaced older computers, transitioned from desktops to laptops, and even migrated to and from Apple products. Still, throughout it all, we always used at least five copies of MS Office even though we sometimes struggled with some compatibility issues between the versions of software and had to remember to save files in formats compatible with older versions of the software. That said, I am pleased that we're all on the same version of MS Office now and although ""renting"" the software from year to year is taking me a little while to get used to, I'm beginning to think it was somewhat inevitable ... especially as Microsoft moves in that direction as a business model. As I see us continuing to be MS Office customers in the coming years, at least I don't have to worry about the various versions of software and which to upgrade and which to wait until I buy a new computer. All in all, I'm pleased with the transition and purchase.",5,0,0.042146465,0.539747475,212.0,4.5,0.4601818181818181,1,88
88,10565,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,M3 Tool Missimg,Amelie D.,The M3 tool was missing from the package so I can't put it together. Please help.,1,0,-0.2,0.05,16.0,4.5,0.5344227994227995,1,89
89,2567,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Great replacement for my olderGE microwave,EC mom,"I have had this microwave for the past few months. It replaced an older (20+ years older) model that finally stopped performing well. I have been very happy with this microwave. It is simple to use, has a relatively small footprint (bigger than older model, but they all do now), and is easy to clean. Heats my food much faster than our older model. And the price is very competitive.",5,0,0.185416667,0.482738095,70.0,4.4,0.3945085778419112,1,90
90,3914,bestbuy,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),1199.99,Samsung galaxy S22 ultra review,DeanJ,My recently purchased Samsung galaxy S22 ultra is everything i need in a cellphone. The screen size is perfect for watching videos or just viewing text messages. The battery last me a full day without having to charge until the evening time before i turn in for the night. If anyone is looking for a phone that meets all of your needs the is the one to get. Very fast and powerful phone that is much cheaper than the S 23 and has the same features.,5,0,0.26375,0.496458333,86.0,4.6,0.4801500721500721,1,91
91,5177,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Good sound for a small speaker,Blondie,It was easy to program and use.  Good sound for the size.  It looks nice.,4,0,0.426190476,0.604761905,17.0,4.8,0.3508503401360544,1,92
92,3441,Target,"Crest Cavity & Tartar Protection Toothpaste, Baking Soda & Peroxide - 5.7oz/3pk",5.29,Works Great,lmg1368,My grandmother told me to use baking soda to keep my teeth white. I was thrilled to find a toothpaste with baking soda & peroxide. Makes my mouth squeaky clean. I also know that this combination is keeping my teeth white.,5,0,0.353333333,0.43,41.0,4.7,0.5456293706293707,1,93
93,8808,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Disappointing Sequel,Anonymous,First game was great and was really excited about this sequel but am coming away a bit disappointed. The performance/frame rate on my PS5 isn't great or consistent (especially in the large open world areas) and a lot of extra things/features were added to this game that didn't need to be added and contribute to the subpar performance I have come across. Preferred the simplicity of the 1st game while this sequel has too much going on and for the worse.,2,0,-0.003794643,0.519494048,81.0,4.8,0.4839256198347108,1,94
94,9453,amazon,"Ninja Woodfire Pizza Oven, 8-in-1 outdoor oven, 5 Pizza Settings, Ninja Woodfire Technology, 700°F high heat, BBQ smoker, wood pellets, pizza stone, electric heat, portable, terracotta red, 9x13",349.99,Not good,xiaohuangzhao,"The packaging is damaged, it looks bulky and doesn't hold much food, and it doesn't live up to the price.",2,0,-0.004545455,0.433333333,20.0,4.6,0.486998556998557,1,95
95,9266,amazon,Mario Kart 8 Deluxe - US Version,39.99,EMPTY!,Laura Tillery-Griswold,"I got the game sealed in plastic, wrapped the game and just gave it to my son for his birthday. He just opened it and its EMPTY. The game is missing. How does that even happen?! Not ok. I want the game I ordered.",1,0,-0.290625,0.39375,44.0,4.9,0.3885281385281385,1,96
96,3394,Target,Doritos Nacho Cheese Flavored Tortilla Chips - 14.5oz,6.69,Doritos nacho cheese,Karen,Love these Doritos the best,5,0,0.75,0.45,5.0,4.8,0.6818181818181818,1,97
97,6060,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Microsoft 365 Family Office,DonL,Installed the software on two of my backup laptop and desktop computers after my 7 year old laptop crashed.  They are working OK after Microsoft support assisted in the installation.,5,0,0.3,0.35,31.0,4.5,0.4601818181818181,1,98
